ID	DeviceSerial	Vin	MessageType	ReportType	MsgNum	TripState	ReceivedTimestamp	Latitude	Longitude	MessageXML	ProcessedTimestamp	IsProcessed	CollectionTimestamp	ManufacturerSerial
919949988	1088214007		IOState	N/A	88	N/A	49:26.4	NULL	NULL	"<IOState ReportType=""N/A"" DeviceSerial=""1088214007"" MsgNum=""88"" TripState=""N/A"" VIN="""" Latitude="""" Longitude=""""><IOStateData><A2D>0</A2D><TimeStamp>2018-12-22T15:49:01</TimeStamp><Speed /><ATModeVibrationState /><Course /><TotalDistance /><GpsType /><Diagnostic>1</Diagnostic><DryInput id=""1"">0</DryInput><DryInput id=""2"">0</DryInput><DryInput id=""5"">0</DryInput><DryInput id=""6"">0</DryInput><OutputState id=""1"">0</OutputState></IOStateData></IOState>"	NULL	0	49:26.4	820510
919950027	1088214007		GPS	ServiceStart	41	N/A	49:31.3	49.24414063	-122.7544632	"<GPSData ReportType=""ServiceStart"" DeviceSerial=""1088214007"" MsgNum=""41"" TripState=""N/A"" VIN="""" Latitude=""49.24414"" Longitude=""-122.7545""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>208.4</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T20:49:43</CollectionTimestamp><TotalDistance>6.274307799222151</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	49:43.0	820510
919950473	1088214007		GPS	TimeExpired1	42	N/A	50:31.9	49.24414063	-122.7545624	"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088214007"" MsgNum=""42"" TripState=""N/A"" VIN="""" Latitude=""49.24414"" Longitude=""-122.7546""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>142.8</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T20:50:43</CollectionTimestamp><TotalDistance>6.2935101986076738</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	50:43.0	820510
919950967	1088214007		GPS	TimeExpired1	43	N/A	51:32.5	49.24414063	-122.7545624	"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088214007"" MsgNum=""43"" TripState=""N/A"" VIN="""" Latitude=""49.24414"" Longitude=""-122.7546""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>142.8</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T20:51:43</CollectionTimestamp><TotalDistance>6.2941197985881665</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	51:43.0	820510
919951445	1088214007		GPS	TimeExpired1	44	N/A	52:32.4	49.24414825	-122.75457	"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088214007"" MsgNum=""44"" TripState=""N/A"" VIN="""" Latitude=""49.24415"" Longitude=""-122.7546""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>142.8</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T20:52:43</CollectionTimestamp><TotalDistance>6.2953389985491519</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	52:43.0	820510
919951891	1088214007		GPS	TimeExpired1	45	N/A	53:32.1	49.24415207	-122.7545853	"<GPSData ReportType=""TimeExpired1"" DeviceSerial=""1088214007"" MsgNum=""45"" TripState=""N/A"" VIN="""" Latitude=""49.24415"" Longitude=""-122.7546""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>142.8</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T20:53:43</CollectionTimestamp><TotalDistance>6.2962533985198919</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	53:43.0	820510
919952324	1088214007		GPS	NoMove	46	N/A	54:32.2	49.24414825	-122.75457	"<GPSData ReportType=""NoMove"" DeviceSerial=""1088214007"" MsgNum=""46"" TripState=""N/A"" VIN="""" Latitude=""49.24415"" Longitude=""-122.7546""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>142.8</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T20:54:43</CollectionTimestamp><TotalDistance>6.2965581985101382</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	54:43.0	820510
919976104	1088214007		GPS	NoMoveTimeout	47	N/A	54:34.1	49.24414063	-122.7544556	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214007"" MsgNum=""47"" TripState=""N/A"" VIN="""" Latitude=""49.24414"" Longitude=""-122.7545""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>142.8</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T21:54:43</CollectionTimestamp><TotalDistance>6.2965581985101382</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	54:43.0	820510
920000870	1088214007		GPS	NoMoveTimeout	48	N/A	54:34.8	49.244133	-122.7544937	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214007"" MsgNum=""48"" TripState=""N/A"" VIN="""" Latitude=""49.24413"" Longitude=""-122.7545""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>142.8</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T22:54:43</CollectionTimestamp><TotalDistance>6.2965581985101382</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	54:43.0	820510
920021410	1088214007		GPS	NoMoveTimeout	49	N/A	54:34.7	49.24412155	-122.7544785	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214007"" MsgNum=""49"" TripState=""N/A"" VIN="""" Latitude=""49.24412"" Longitude=""-122.7545""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>142.8</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T23:54:43</CollectionTimestamp><TotalDistance>6.2965581985101382</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	54:43.0	820510
