ID	DeviceSerial	Vin	MessageType	ReportType	MsgNum	TripState	ReceivedTimestamp	Latitude	Longitude	MessageXML	ProcessedTimestamp	IsProcessed	CollectionTimestamp	ManufacturerSerial
919766836	1084068100		GPS	NoMoveTimeout	14994	N/A	57:36.2	43.66903305	-79.6668396	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1084068100"" MsgNum=""14994"" TripState=""N/A"" VIN="""" Latitude=""43.66903"" Longitude=""-79.66684""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>39.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T14:57:44</CollectionTimestamp><TotalDistance>88301.079906365441</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	57:44.0	820487
919734780	1084068100		GPS	NoMoveTimeout	14993	N/A	57:36.2	43.66912079	-79.66684723	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1084068100"" MsgNum=""14993"" TripState=""N/A"" VIN="""" Latitude=""43.66912"" Longitude=""-79.66685""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>39.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T13:57:44</CollectionTimestamp><TotalDistance>88301.079906365441</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	57:44.0	820487
919704140	1084068100		GPS	NoMoveTimeout	14992	N/A	57:36.3	43.66905975	-79.66681671	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1084068100"" MsgNum=""14992"" TripState=""N/A"" VIN="""" Latitude=""43.66906"" Longitude=""-79.66682""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>39.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T12:57:44</CollectionTimestamp><TotalDistance>88301.079906365441</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	57:44.0	820487
919798821	1084068100		GPS	NoMoveTimeout	14995	N/A	57:36.5	43.66905975	-79.66681671	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1084068100"" MsgNum=""14995"" TripState=""N/A"" VIN="""" Latitude=""43.66906"" Longitude=""-79.66682""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>39.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T15:57:44</CollectionTimestamp><TotalDistance>88301.079906365441</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	57:44.0	820487
919831458	1084068100		GPS	NoMoveTimeout	14996	N/A	57:36.0	43.66905594	-79.66687775	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1084068100"" MsgNum=""14996"" TripState=""N/A"" VIN="""" Latitude=""43.66906"" Longitude=""-79.66688""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>39.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T16:57:44</CollectionTimestamp><TotalDistance>88301.079906365441</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	57:44.0	820487
919895937	1084068100		GPS	NoMoveTimeout	14998	N/A	57:36.0	43.66905975	-79.66684723	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1084068100"" MsgNum=""14998"" TripState=""N/A"" VIN="""" Latitude=""43.66906"" Longitude=""-79.66685""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>39.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T18:57:44</CollectionTimestamp><TotalDistance>88301.079906365441</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	57:44.0	820487
919977498	1084068100		GPS	NoMoveTimeout	15001	N/A	57:35.7	43.66912842	-79.66688538	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1084068100"" MsgNum=""15001"" TripState=""N/A"" VIN="""" Latitude=""43.66913"" Longitude=""-79.66689""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>39.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T21:57:44</CollectionTimestamp><TotalDistance>88301.079906365441</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	57:44.0	820487
919925705	1084068100		GPS	NoMoveTimeout	14999	N/A	57:36.2	43.66911316	-79.66681671	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1084068100"" MsgNum=""14999"" TripState=""N/A"" VIN="""" Latitude=""43.66911"" Longitude=""-79.66682""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>39.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T19:57:44</CollectionTimestamp><TotalDistance>88301.079906365441</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	57:44.0	820487
919864644	1084068100		GPS	NoMoveTimeout	14997	N/A	57:36.0	43.66904831	-79.66687775	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1084068100"" MsgNum=""14997"" TripState=""N/A"" VIN="""" Latitude=""43.66905"" Longitude=""-79.66688""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>39.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T17:57:44</CollectionTimestamp><TotalDistance>88301.079906365441</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	57:44.0	820487
920001958	1084068100		GPS	NoMoveTimeout	15002	N/A	57:35.7	43.66910553	-79.66684723	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1084068100"" MsgNum=""15002"" TripState=""N/A"" VIN="""" Latitude=""43.66911"" Longitude=""-79.66685""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>39.7</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T22:57:44</CollectionTimestamp><TotalDistance>88301.079906365441</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	57:44.0	820487
