ID	DeviceSerial	Vin	MessageType	ReportType	MsgNum	TripState	ReceivedTimestamp	Latitude	Longitude	MessageXML	ProcessedTimestamp	IsProcessed	CollectionTimestamp	ManufacturerSerial
919747003	1088214042		GPS	NoMoveTimeout	23735	N/A	20:14.5	49.15595245	-123.017189	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214042"" MsgNum=""23735"" TripState=""N/A"" VIN="""" Latitude=""49.15595"" Longitude=""-123.0172""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>141.9</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T14:20:21</CollectionTimestamp><TotalDistance>25343.607429804564</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	20:21.0	821659
919715571	1088214042		GPS	NoMoveTimeout	23734	N/A	20:14.6	49.15597916	-123.0171356	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214042"" MsgNum=""23734"" TripState=""N/A"" VIN="""" Latitude=""49.15598"" Longitude=""-123.0171""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>141.9</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T13:20:21</CollectionTimestamp><TotalDistance>25343.607429804564</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	20:21.0	821659
919810792	1088214042		GPS	NoMoveTimeout	23737	N/A	20:13.4	49.15594101	-123.017189	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214042"" MsgNum=""23737"" TripState=""N/A"" VIN="""" Latitude=""49.15594"" Longitude=""-123.0172""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>141.9</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T16:20:21</CollectionTimestamp><TotalDistance>25343.607429804564</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	20:21.0	821659
919778600	1088214042		GPS	NoMoveTimeout	23736	N/A	20:13.1	49.15593338	-123.0171967	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214042"" MsgNum=""23736"" TripState=""N/A"" VIN="""" Latitude=""49.15593"" Longitude=""-123.0172""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>141.9</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T15:20:21</CollectionTimestamp><TotalDistance>25343.607429804564</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	20:21.0	821659
919844351	1088214042		GPS	NoMoveTimeout	23738	N/A	20:13.3	49.15594482	-123.017189	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214042"" MsgNum=""23738"" TripState=""N/A"" VIN="""" Latitude=""49.15594"" Longitude=""-123.0172""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>141.9</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T17:20:21</CollectionTimestamp><TotalDistance>25343.607429804564</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	20:21.0	821659
919876859	1088214042		GPS	NoMoveTimeout	23739	N/A	20:13.4	49.15599823	-123.0171432	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214042"" MsgNum=""23739"" TripState=""N/A"" VIN="""" Latitude=""49.156"" Longitude=""-123.0171""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>141.9</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T18:20:21</CollectionTimestamp><TotalDistance>25343.607429804564</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	20:21.0	821659
919906905	1088214042		GPS	NoMoveTimeout	23740	N/A	20:13.0	49.15590668	-123.0172119	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214042"" MsgNum=""23740"" TripState=""N/A"" VIN="""" Latitude=""49.15591"" Longitude=""-123.0172""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>141.9</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T19:20:21</CollectionTimestamp><TotalDistance>25343.607429804564</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	20:21.0	821659
919936618	1088214042		GPS	NoMoveTimeout	23741	N/A	20:13.2	49.15591812	-123.0171585	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214042"" MsgNum=""23741"" TripState=""N/A"" VIN="""" Latitude=""49.15592"" Longitude=""-123.0172""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>141.9</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T20:20:21</CollectionTimestamp><TotalDistance>25343.607429804564</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	20:21.0	821659
919987059	1088214042		GPS	NoMoveTimeout	23743	N/A	20:12.9	49.15593719	-123.0171585	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214042"" MsgNum=""23743"" TripState=""N/A"" VIN="""" Latitude=""49.15594"" Longitude=""-123.0172""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>141.9</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T22:20:21</CollectionTimestamp><TotalDistance>25343.607429804564</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	20:21.0	821659
920009822	1088214042		GPS	NoMoveTimeout	23744	N/A	20:12.9	49.15593338	-123.0172272	"<GPSData ReportType=""NoMoveTimeout"" DeviceSerial=""1088214042"" MsgNum=""23744"" TripState=""N/A"" VIN="""" Latitude=""49.15593"" Longitude=""-123.0172""><GPS><ATModeVibrationsState>NormalMode</ATModeVibrationsState><Course>141.9</Course><GPSMessageNumber /><Speed>0</Speed><CollectionTimestamp>2018-12-22T23:20:21</CollectionTimestamp><TotalDistance>25343.607429804564</TotalDistance><A2D>-1</A2D><GpsType>ShortNewFormat</GpsType></GPS></GPSData>"	NULL	0	20:21.0	821659
